danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,explicit,label,row_index,genre_phase
0.497,0.894,1.0,-3.793,1.0,0.0371,0.00771,0.0,0.0924,0.498,134.964,4.0,229493.0,0,0,11471,3
0.707,0.409,9.0,-8.68,1.0,0.0348,0.484,6.09e-06,0.184,0.428,134.021,4.0,235666.0,0,0,11472,3
0.799,0.736,8.0,-7.189,1.0,0.0582,0.283,0.000347,0.0265,0.975,106.539,3.0,143880.0,0,0,11473,3
0.779,0.705,6.0,-5.891,0.0,0.163,0.00471,0.0,0.0971,0.196,140.005,4.0,192804.0,1,0,11474,3
0.807,0.606,3.0,-8.871,0.0,0.0872,0.0946,0.0,0.119,0.304,92.988,4.0,227520.0,1,0,11475,3
0.832,0.705,10.0,-3.932,0.0,0.127,0.172,1.2e-06,0.161,0.525,92.98,4.0,183447.0,1,0,11476,3
0.817,0.72,5.0,-8.134,0.0,0.0809,0.172,0.000726,0.109,0.384,119.989,4.0,180563.0,0,1,11477,3
0.587,0.818,3.0,-4.136,0.0,0.155,0.29,3.02e-06,0.11,0.886,191.637,4.0,175098.0,0,0,11478,3
0.635,0.731,10.0,-5.703,1.0,0.06,0.163,7.61e-06,0.0874,0.611,187.997,4.0,238346.0,0,0,11479,3
0.655,0.944,4.0,-5.457,0.0,0.151,0.319,0.0,0.888,0.344,97.957,4.0,261490.0,0,0,11480,3
0.836,0.743,10.0,-6.305,0.0,0.0656,0.0995,0.0,0.335,0.722,108.966,4.0,191822.0,1,0,11481,3
0.764,0.841,6.0,-6.677,0.0,0.302,0.00202,0.0,0.896,0.702,170.032,4.0,221293.0,0,0,11482,3
0.829,0.772,10.0,-5.43,1.0,0.104,0.0559,0.000488,0.44,0.702,95.995,4.0,209453.0,0,0,11483,3
0.767,0.745,1.0,-6.144,1.0,0.0589,0.45,0.0,0.281,0.448,97.076,4.0,118762.0,0,1,11484,3
0.756,0.538,1.0,-6.625,0.0,0.0485,0.654,0.0,0.172,0.516,92.023,4.0,165108.0,0,1,11485,3
0.571,0.769,1.0,-4.676,1.0,0.0281,0.0528,0.00387,0.073,0.919,156.045,4.0,327506.0,0,0,11486,3
0.808,0.811,9.0,-3.856,0.0,0.0448,0.163,0.0,0.148,0.753,95.982,4.0,199998.0,0,0,11487,3
0.591,0.71,1.0,-3.963,1.0,0.29,0.0902,0.0,0.0926,0.536,68.746,5.0,179417.0,1,0,11488,3
0.644,0.502,10.0,-9.57,1.0,0.42,0.394,0.0,0.142,0.431,113.93,5.0,181746.0,1,0,11489,3
0.714,0.91,7.0,-9.534,1.0,0.0475,0.0094,0.595,0.18,0.163,122.991,4.0,425379.0,0,0,11490,3
0.688,0.484,1.0,-9.254,1.0,0.0298,0.646,0.0129,0.109,0.447,124.062,4.0,248800.0,0,0,11491,3
0.483,0.329,9.0,-7.407,0.0,0.0504,0.956,0.0,0.0911,0.312,128.454,4.0,264973.0,0,0,11492,3
0.795,0.565,3.0,-4.457,0.0,0.0948,0.131,0.0,0.0802,0.55,87.925,4.0,172342.0,0,0,11493,3
0.685,0.854,8.0,-3.909,1.0,0.306,0.034,0.0,0.0889,0.835,78.806,4.0,201309.0,1,0,11494,3
0.795,0.565,3.0,-4.457,0.0,0.0948,0.131,0.0,0.0802,0.55,87.925,4.0,172342.0,0,0,11495,3
0.587,0.55,4.0,-4.967,0.0,0.0279,0.712,0.0,0.182,0.525,109.967,3.0,158879.0,0,0,11496,3
0.761,0.909,10.0,-2.928,0.0,0.0704,0.15,0.0,0.215,0.555,99.999,4.0,251226.0,0,0,11497,3
0.702,0.625,9.0,-6.842,1.0,0.0456,0.0375,0.0,0.035,0.808,152.969,4.0,212358.0,0,0,11498,3
0.735,0.56,1.0,-7.162,0.0,0.361,0.252,0.0,0.309,0.751,99.495,4.0,195840.0,0,0,11499,3
0.868,0.479,4.0,-6.687,0.0,0.445,0.703,0.0,0.102,0.776,133.928,4.0,115200.0,1,1,11500,3
0.864,0.86,9.0,-3.223,1.0,0.246,0.0644,0.0,0.111,0.866,104.906,4.0,135022.0,0,0,11501,3
0.721,0.769,7.0,-4.111,1.0,0.105,0.0922,0.0,0.0817,0.915,155.932,4.0,187107.0,0,0,11502,3
0.8,0.771,10.0,-6.638,0.0,0.123,0.0531,0.0,0.229,0.886,118.991,4.0,218476.0,1,0,11503,3
0.867,0.636,7.0,-7.509,1.0,0.294,0.000778,0.0,0.244,0.697,82.189,4.0,216186.0,0,0,11504,3
0.644,0.219,9.0,-14.797,0.0,0.0719,0.432,0.0,0.0994,0.159,114.867,4.0,202434.0,0,0,11505,3
0.774,0.783,0.0,-4.247,1.0,0.0857,0.0173,0.0,0.19,0.206,93.959,4.0,191489.0,0,0,11506,3
0.744,0.804,1.0,-6.327,1.0,0.0677,0.0231,0.0,0.0494,0.426,104.823,4.0,205714.0,0,1,11507,3
0.627,0.858,11.0,-2.824,0.0,0.386,0.263,0.0,0.21,0.342,92.523,4.0,209160.0,0,0,11508,3
0.783,0.84,1.0,-3.416,1.0,0.051,0.174,0.0,0.412,0.838,95.002,4.0,200480.0,0,0,11509,3
0.749,0.602,5.0,-5.097,1.0,0.0798,0.0313,0.000543,0.0337,0.965,120.022,4.0,235875.0,0,0,11510,3
0.795,0.845,9.0,-3.809,0.0,0.135,0.105,1.14e-05,0.172,0.769,170.023,4.0,254920.0,1,0,11511,3
0.652,0.577,7.0,-5.273,0.0,0.0373,0.00947,4.02e-05,0.0905,0.123,135.009,4.0,233293.0,1,0,11512,3
0.766,0.609,8.0,-3.448,1.0,0.413,0.0332,0.0,0.0885,0.516,90.846,4.0,158901.0,0,0,11513,3
0.793,0.719,11.0,-3.698,0.0,0.125,0.352,0.0,0.574,0.435,83.925,4.0,197142.0,0,1,11514,3
0.53,0.304,7.0,-10.509,1.0,0.0342,0.825,0.0182,0.145,0.301,90.495,3.0,211346.0,0,0,11515,3
0.737,0.706,6.0,-5.716,1.0,0.122,0.204,5.18e-05,0.0927,0.876,189.888,4.0,183473.0,0,0,11516,3
0.865,0.573,5.0,-5.501,1.0,0.0678,0.0863,0.0,0.305,0.563,94.999,4.0,155960.0,0,0,11517,3
0.685,0.841,2.0,-2.932,0.0,0.0942,0.118,0.0,0.26,0.59,97.929,4.0,179099.0,0,1,11518,3
0.519,0.546,8.0,-9.368,1.0,0.0763,0.0827,0.0,0.133,0.0862,115.799,4.0,192000.0,0,1,11519,3
0.689,0.856,5.0,-3.394,0.0,0.0813,0.0493,0.0,0.232,0.706,126.108,4.0,161880.0,0,0,11520,3
0.504,0.919,1.0,-3.696,1.0,0.0992,0.227,5.15e-05,0.104,0.622,136.197,5.0,203537.0,1,0,11521,3
0.765,0.787,7.0,-6.114,1.0,0.0792,0.0544,0.0,0.099,0.477,127.933,4.0,160826.0,0,0,11522,3
0.746,0.844,11.0,-3.499,0.0,0.0359,0.062,0.0,0.149,0.934,123.014,4.0,189333.0,0,1,11523,3
0.557,0.471,2.0,-9.414,0.0,0.355,0.517,2.6e-06,0.112,0.26,162.904,4.0,206134.0,1,1,11524,3
0.792,0.769,11.0,-3.831,1.0,0.164,0.807,0.0,0.0897,0.541,133.102,5.0,158475.0,1,0,11525,3
0.802,0.828,1.0,-3.601,1.0,0.0756,0.0217,0.0,0.0692,0.722,91.983,4.0,151573.0,1,1,11526,3
0.693,0.935,8.0,-4.323,1.0,0.224,0.18,0.0,0.179,0.391,80.882,4.0,219802.0,1,1,11527,3
0.723,0.831,6.0,-6.685,1.0,0.111,0.543,0.0,0.0755,0.839,143.885,4.0,277500.0,0,0,11528,3
0.647,0.876,10.0,-5.662,1.0,0.185,0.881,3.59e-05,0.26,0.949,151.925,4.0,162897.0,0,0,11529,3
0.673,0.67,1.0,-4.08,0.0,0.0964,0.322,0.0,0.077,0.637,94.991,4.0,212244.0,0,0,11530,3
0.822,0.744,9.0,-6.096,1.0,0.094,0.173,7.03e-05,0.0692,0.747,94.04,4.0,206986.0,0,0,11531,3
0.82,0.783,2.0,-4.266,1.0,0.141,0.0519,0.0,0.111,0.52,91.957,4.0,290160.0,0,0,11532,3
0.762,0.801,1.0,-3.661,0.0,0.0409,0.2,7.04e-05,0.254,0.81,93.992,4.0,136892.0,1,1,11533,3
0.684,0.545,1.0,-6.885,1.0,0.121,0.159,0.0,0.102,0.407,143.049,4.0,135264.0,1,1,11534,3
0.64,0.903,4.0,-6.138,0.0,0.171,0.0197,0.000142,0.167,0.38,125.095,4.0,173280.0,0,0,11535,3
0.846,0.613,11.0,-8.79,0.0,0.0591,0.127,2.57e-05,0.0888,0.687,113.961,4.0,181386.0,0,0,11536,3
0.662,0.788,3.0,-4.55,0.0,0.205,0.0191,0.0,0.0559,0.711,179.876,4.0,170760.0,0,1,11537,3
0.682,0.439,7.0,-12.951,1.0,0.432,0.0905,0.0,0.168,0.767,159.921,4.0,248574.0,0,0,11538,3
0.619,0.84,0.0,-5.427,1.0,0.0515,0.082,0.275,0.28,0.0805,105.987,4.0,106495.0,0,1,11539,3
0.779,0.809,6.0,-3.656,0.0,0.119,0.04,0.0,0.292,0.965,96.941,4.0,211093.0,0,0,11540,3
0.484,0.739,0.0,-8.363,1.0,0.405,0.172,0.0,0.121,0.793,167.097,4.0,231473.0,0,0,11541,3
0.816,0.776,8.0,-4.405,1.0,0.0562,0.238,4.36e-06,0.0642,0.704,94.996,4.0,185386.0,0,0,11542,3
0.902,0.797,11.0,-5.494,1.0,0.169,0.367,6.84e-05,0.15,0.962,104.981,4.0,152917.0,1,0,11543,3
0.809,0.75,2.0,-5.969,0.0,0.0527,0.669,0.0225,0.0945,0.451,108.044,4.0,204444.0,0,0,11544,3
0.722,0.605,5.0,-6.07,1.0,0.153,0.825,0.0178,0.248,0.709,165.998,4.0,196506.0,0,1,11545,3
0.55,0.698,4.0,-6.743,1.0,0.0482,0.409,0.00016,0.303,0.687,138.254,4.0,222668.0,0,0,11546,3
0.699,0.94,0.0,-4.718,1.0,0.223,0.231,0.0,0.331,0.921,186.077,4.0,173360.0,0,0,11547,3
0.802,0.771,6.0,-3.058,1.0,0.0675,0.00799,0.004,0.0999,0.794,91.993,4.0,170571.0,0,0,11548,3
0.9,0.509,1.0,-6.647,1.0,0.257,0.115,1.67e-06,0.0937,0.765,100.007,4.0,99282.0,1,1,11549,3
0.766,0.756,5.0,-5.861,1.0,0.132,0.213,0.0,0.349,0.716,94.027,4.0,230000.0,0,1,11550,3
0.7,0.701,4.0,-9.227,0.0,0.0394,0.0594,1.23e-06,0.147,0.8,89.962,4.0,230666.0,1,0,11551,3
0.533,0.701,4.0,-14.954,1.0,0.112,0.0868,0.0213,0.0661,0.912,181.372,4.0,219213.0,0,0,11552,3
0.628,0.787,10.0,-6.809,1.0,0.139,0.0059,0.0,0.124,0.377,172.045,4.0,221184.0,1,0,11553,3
0.77,0.51,10.0,-5.469,0.0,0.192,0.137,0.000106,0.0346,0.533,188.067,4.0,220943.0,0,1,11554,3
0.468,0.657,7.0,-5.454,1.0,0.0233,0.09,5.65e-05,0.697,0.501,97.547,4.0,281520.0,0,0,11555,3
0.471,0.557,10.0,-9.696,1.0,0.0277,0.413,7.61e-06,0.267,0.26,127.164,4.0,198826.0,0,0,11556,3
0.593,0.776,0.0,-4.343,0.0,0.0325,0.216,2.94e-05,0.329,0.634,81.992,4.0,215456.0,0,1,11557,3
0.736,0.878,1.0,-3.604,0.0,0.0428,0.0682,6.4e-05,0.756,0.662,100.024,4.0,209786.0,0,0,11558,3
0.795,0.565,3.0,-4.457,0.0,0.0948,0.131,0.0,0.0802,0.55,87.925,4.0,172342.0,0,0,11559,3
0.772,0.758,9.0,-3.891,1.0,0.0482,0.0433,0.0,0.295,0.654,115.977,4.0,265240.0,1,0,11560,3
0.658,0.721,9.0,-3.803,0.0,0.0699,0.00217,0.000396,0.341,0.677,180.033,4.0,172128.0,0,0,11561,3
0.521,0.568,10.0,-6.985,0.0,0.0522,0.123,0.0,0.168,0.385,120.598,5.0,250615.0,0,0,11562,3
0.594,0.644,1.0,-7.458,0.0,0.302,0.141,0.000242,0.243,0.221,107.101,4.0,166699.0,1,1,11563,3
0.755,0.792,6.0,-4.238,1.0,0.0483,0.028,0.0,0.0754,0.842,106.015,4.0,202823.0,0,0,11564,3
0.855,0.638,5.0,-5.925,1.0,0.106,0.275,0.000259,0.105,0.641,81.988,4.0,202546.0,0,0,11565,3
0.816,0.776,8.0,-4.405,1.0,0.0562,0.238,4.36e-06,0.0642,0.704,94.996,4.0,185386.0,0,0,11566,3
0.841,0.728,7.0,-3.37,1.0,0.0484,0.0847,0.0,0.149,0.43,130.049,4.0,243836.0,1,1,11567,3
0.679,0.541,1.0,-8.653,1.0,0.405,0.221,0.0,0.111,0.455,130.549,5.0,157988.0,0,0,11568,3
0.618,0.701,0.0,-11.905,1.0,0.0611,0.072,0.0,0.0627,0.889,124.449,4.0,190960.0,0,0,11569,3
0.632,0.595,2.0,-9.555,1.0,0.0335,0.366,1.6e-06,0.107,0.368,108.002,4.0,255686.0,0,0,11570,3
0.579,0.67,1.0,-5.87,1.0,0.46,0.0606,0.0,0.0675,0.583,189.019,4.0,217946.0,0,0,11571,3
0.632,0.832,7.0,-1.948,0.0,0.156,0.048,0.0,0.0705,0.783,182.193,4.0,198933.0,0,0,11572,3
0.822,0.856,7.0,-4.896,1.0,0.0757,0.0252,0.0195,0.0283,0.98,94.486,3.0,218165.0,0,0,11573,3
0.755,0.642,10.0,-11.849,1.0,0.0566,0.564,0.000105,0.0443,0.969,79.768,4.0,170173.0,0,0,11574,3
0.689,0.856,5.0,-3.394,0.0,0.0813,0.0493,0.0,0.232,0.706,126.108,4.0,161880.0,0,0,11575,3
0.689,0.856,5.0,-3.394,0.0,0.0813,0.0493,0.0,0.232,0.706,126.108,4.0,161880.0,0,0,11576,3
0.4,0.521,0.0,-8.986,1.0,0.0404,0.657,9.2e-05,0.34,0.639,174.086,4.0,178329.0,0,0,11577,3
0.686,0.627,0.0,-6.908,0.0,0.23,0.476,0.0,0.117,0.654,170.125,4.0,198676.0,0,0,11578,3
0.787,0.872,9.0,-2.117,1.0,0.143,0.0067,0.000193,0.136,0.696,92.025,4.0,194013.0,0,0,11579,3
0.773,0.506,9.0,-4.71,1.0,0.0439,0.664,0.0,0.247,0.782,137.845,3.0,209333.0,0,0,11580,3
0.647,0.876,10.0,-5.662,1.0,0.185,0.881,3.59e-05,0.26,0.949,151.925,4.0,162897.0,0,0,11581,3
0.706,0.913,11.0,-3.284,0.0,0.139,0.115,0.0,0.256,0.712,149.886,4.0,215800.0,0,0,11582,3
0.839,0.755,3.0,-3.649,1.0,0.0448,0.428,2.47e-06,0.0532,0.97,114.978,4.0,150493.0,0,0,11583,3
0.608,0.757,2.0,-6.945,1.0,0.164,0.259,0.00216,0.259,0.625,124.078,4.0,279677.0,0,1,11584,3
0.787,0.679,9.0,-4.913,1.0,0.0658,0.416,0.0,0.15,0.876,89.996,4.0,240200.0,0,0,11585,3
0.631,0.565,7.0,-6.89,1.0,0.225,0.452,4e-05,0.0782,0.522,101.822,4.0,182710.0,1,0,11586,3
0.866,0.694,7.0,-6.001,0.0,0.21,0.441,0.0,0.112,0.686,103.083,4.0,190693.0,1,0,11587,3
0.689,0.675,0.0,-4.281,1.0,0.32,0.531,3.17e-06,0.115,0.604,180.065,4.0,205600.0,0,1,11588,3
0.35,0.966,2.0,-5.934,1.0,0.31,0.173,5.65e-05,0.483,0.217,177.177,4.0,149733.0,0,0,11589,3
0.799,0.853,7.0,-5.484,0.0,0.0293,0.104,0.0,0.0734,0.97,115.052,4.0,258782.0,0,0,11590,3
0.829,0.625,11.0,-8.912,0.0,0.0747,0.327,0.08,0.255,0.459,105.037,4.0,192000.0,0,0,11591,3
0.903,0.675,11.0,-3.445,0.0,0.214,0.542,1.28e-05,0.0595,0.442,96.507,4.0,417920.0,1,1,11592,3
0.549,0.751,6.0,-4.398,0.0,0.179,0.637,0.0,0.113,0.164,138.504,4.0,178339.0,1,1,11593,3
0.598,0.804,2.0,-5.39,1.0,0.123,0.0576,0.0,0.252,0.322,139.737,4.0,182640.0,1,1,11594,3
0.905,0.563,8.0,-6.135,1.0,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4.0,173947.0,1,0,11595,3
0.799,0.701,2.0,-3.272,1.0,0.282,0.309,7.36e-05,0.0514,0.607,100.946,4.0,201920.0,0,1,11596,3
0.833,0.652,11.0,-6.942,1.0,0.0762,0.00161,0.0985,0.106,0.405,158.022,4.0,135053.0,1,0,11597,3
0.798,0.876,0.0,-3.82,1.0,0.362,0.525,1.42e-06,0.168,0.759,91.837,4.0,173653.0,0,0,11598,3
0.792,0.625,1.0,-5.609,1.0,0.0536,0.00776,0.0018,0.329,0.37,103.967,4.0,173986.0,0,1,11599,3
0.69,0.58,0.0,-4.395,1.0,0.199,0.0328,0.0,0.328,0.708,197.635,4.0,177626.0,0,1,11600,3
0.586,0.364,5.0,-12.268,1.0,0.0402,0.0139,0.0189,0.125,0.227,172.589,4.0,246600.0,0,0,11601,3
0.877,0.881,4.0,-3.713,0.0,0.0713,0.421,0.000345,0.12,0.874,123.024,4.0,225837.0,0,0,11602,3
0.828,0.588,2.0,-7.14,1.0,0.118,0.0156,0.0,0.124,0.598,94.052,4.0,224680.0,0,1,11603,3
0.834,0.738,8.0,-6.904,0.0,0.199,0.2,0.0,0.0797,0.656,89.99,4.0,217260.0,0,0,11604,3
0.627,0.674,4.0,-5.923,0.0,0.303,0.052,0.0,0.0746,0.427,65.86,3.0,213266.0,1,0,11605,3
0.691,0.894,9.0,-1.681,0.0,0.115,0.291,0.0,0.104,0.623,184.018,4.0,241880.0,0,0,11606,3
0.77,0.324,10.0,-10.911,0.0,0.0371,0.549,4.17e-05,0.104,0.508,104.523,4.0,178893.0,0,0,11607,3
0.706,0.804,0.0,-7.577,0.0,0.13,0.0404,0.0,0.0443,0.259,94.039,4.0,170568.0,0,0,11608,3
0.958,0.748,8.0,-4.292,1.0,0.1,0.188,0.0,0.0751,0.825,107.029,4.0,190703.0,0,0,11609,3
0.87,0.479,9.0,-7.779,1.0,0.165,0.161,0.000157,0.209,0.717,104.059,4.0,159123.0,0,0,11610,3
0.414,0.329,2.0,-8.788,1.0,0.0359,0.824,0.076,0.0906,0.146,120.726,4.0,223701.0,0,0,11611,3
0.87,0.479,9.0,-7.779,1.0,0.165,0.161,0.000157,0.209,0.717,104.059,4.0,159123.0,0,0,11612,3
0.831,0.724,2.0,-3.157,1.0,0.203,0.0229,1.23e-06,0.0436,0.9,145.055,4.0,119233.0,1,1,11613,3
0.59,0.712,1.0,-4.822,1.0,0.0822,0.633,3.97e-05,0.139,0.689,106.865,5.0,198000.0,1,0,11614,3
0.786,0.808,7.0,-3.702,1.0,0.0881,0.0846,0.000289,0.0822,0.608,105.029,4.0,301714.0,0,1,11615,3
0.621,0.854,9.0,-6.706,1.0,0.0566,0.151,0.0,0.153,0.511,105.975,4.0,242346.0,0,0,11616,3
0.807,0.803,11.0,-4.156,1.0,0.126,0.6,0.0085,0.136,0.706,91.982,4.0,258799.0,0,0,11617,3
0.855,0.71,1.0,-5.321,1.0,0.0939,0.0426,0.0,0.337,0.591,89.977,4.0,246653.0,0,0,11618,3
0.646,0.877,1.0,-5.228,1.0,0.313,0.0115,0.000259,0.108,0.649,104.101,4.0,214270.0,0,0,11619,3
0.849,0.707,0.0,-6.002,1.0,0.113,0.0266,8.58e-06,0.618,0.602,104.027,4.0,248040.0,0,1,11620,3
0.81,0.69,1.0,-8.257,0.0,0.299,0.0102,0.0,0.292,0.585,129.239,5.0,158014.0,0,0,11621,3
0.941,0.618,1.0,-7.702,1.0,0.079,0.0112,0.0,0.0911,0.489,99.98,4.0,142945.0,0,0,11622,3
0.722,0.655,0.0,-6.425,1.0,0.137,0.0525,0.0,0.115,0.532,95.022,4.0,207333.0,1,0,11623,3
0.758,0.81,0.0,-4.496,1.0,0.288,0.215,1.54e-05,0.157,0.347,91.995,4.0,191637.0,1,0,11624,3
0.555,0.581,1.0,-9.111,1.0,0.488,0.292,0.0,0.114,0.544,62.402,3.0,180976.0,0,0,11625,3
0.643,0.874,10.0,-3.604,1.0,0.0508,0.253,0.00198,0.127,0.118,169.982,4.0,218823.0,0,0,11626,3
0.863,0.666,1.0,-4.158,0.0,0.152,0.212,0.000493,0.103,0.838,163.908,4.0,178946.0,1,0,11627,3
0.642,0.787,5.0,-6.389,0.0,0.17,0.0185,0.0,0.288,0.406,146.733,4.0,130897.0,1,1,11628,3
0.731,0.328,0.0,-7.947,1.0,0.069,0.816,0.0,0.085,0.929,103.228,4.0,158241.0,0,0,11629,3
0.503,0.675,10.0,-6.782,0.0,0.254,0.0466,0.0,0.147,0.645,99.284,4.0,181816.0,0,0,11630,3
0.524,0.632,10.0,-7.285,0.0,0.0785,0.255,0.0,0.277,0.416,169.989,4.0,194676.0,0,1,11631,3
0.665,0.431,8.0,-7.119,1.0,0.0306,0.416,0.0,0.174,0.698,149.935,4.0,205345.0,0,0,11632,3
0.299,0.663,7.0,-7.279,1.0,0.0409,0.0288,0.0,0.48,0.427,127.249,4.0,289560.0,0,0,11633,3
0.645,0.798,7.0,-6.227,0.0,0.0359,0.204,0.000198,0.318,0.386,109.973,4.0,207026.0,0,0,11634,3
0.627,0.858,11.0,-2.824,0.0,0.386,0.263,0.0,0.21,0.342,92.523,4.0,209160.0,0,0,11635,3
0.746,0.682,5.0,-6.653,0.0,0.0499,0.0205,1.91e-05,0.129,0.45,88.05,4.0,223701.0,0,0,11636,3
0.629,0.909,4.0,-6.125,0.0,0.0586,0.0129,0.000165,0.346,0.772,143.952,4.0,200226.0,0,0,11637,3
0.627,0.675,5.0,-7.125,0.0,0.212,0.125,0.0,0.0784,0.961,79.31,4.0,277106.0,0,0,11638,3
0.747,0.534,4.0,-12.344,0.0,0.11,0.688,0.0,0.35,0.748,97.993,4.0,172367.0,1,0,11639,3
0.87,0.516,1.0,-8.006,1.0,0.0541,0.656,0.00823,0.11,0.53,111.005,4.0,210200.0,0,0,11640,3
0.856,0.596,3.0,-6.067,1.0,0.0709,0.242,0.0,0.0995,0.588,99.986,4.0,165040.0,0,0,11641,3
0.88,0.575,6.0,-6.091,1.0,0.163,0.415,0.0,0.109,0.671,120.031,4.0,232048.0,1,1,11642,3
0.658,0.87,7.0,-5.228,0.0,0.308,0.0113,0.0,0.351,0.376,90.235,4.0,168020.0,0,1,11643,3
0.329,0.378,0.0,-7.246,1.0,0.0318,0.441,0.0,0.189,0.4,62.911,4.0,200866.0,0,0,11644,3
0.751,0.612,10.0,-3.196,1.0,0.0361,0.261,2.48e-05,0.359,0.942,116.016,4.0,171426.0,0,0,11645,3
0.789,0.635,9.0,-6.943,0.0,0.0952,0.0223,0.0,0.12,0.644,105.005,4.0,178272.0,0,0,11646,3
0.791,0.866,6.0,-4.236,1.0,0.0496,0.248,5.29e-06,0.0696,0.71,96.013,4.0,217080.0,0,0,11647,3
0.662,0.785,1.0,-10.159,0.0,0.203,0.614,0.0,0.106,0.797,180.108,4.0,178800.0,1,0,11648,3
0.813,0.429,0.0,-8.195,0.0,0.493,0.309,0.0,0.0936,0.624,67.942,5.0,181241.0,0,0,11649,3
0.595,0.729,5.0,-7.017,1.0,0.0305,0.34,0.0,0.195,0.829,113.182,4.0,228106.0,0,0,11650,3
0.726,0.931,1.0,-1.483,0.0,0.079,0.111,0.0,0.273,0.574,118.069,4.0,203760.0,0,0,11651,3
0.368,0.571,4.0,-7.475,0.0,0.0451,0.557,0.0,0.889,0.286,99.916,4.0,279066.0,0,0,11652,3
0.855,0.674,7.0,-4.328,1.0,0.314,0.165,0.0,0.0548,0.578,95.991,4.0,242253.0,0,1,11653,3
0.771,0.526,1.0,-6.844,1.0,0.0718,0.0804,0.0,0.663,0.182,104.036,4.0,148927.0,1,0,11654,3
0.765,0.816,1.0,-3.99,1.0,0.0595,0.124,8.19e-05,0.197,0.624,89.005,4.0,212026.0,0,0,11655,3
0.905,0.563,8.0,-6.135,1.0,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4.0,173947.0,1,0,11656,3
0.589,0.432,10.0,-14.089,0.0,0.0361,0.00919,0.195,0.0949,0.605,124.084,4.0,290733.0,0,0,11657,3
0.661,0.576,6.0,-6.025,0.0,0.485,0.026,0.0,0.0623,0.924,123.425,5.0,173306.0,0,0,11658,3
0.534,0.989,8.0,-4.952,1.0,0.117,0.023,0.00913,0.934,0.475,119.432,4.0,229826.0,0,0,11659,3
0.721,0.746,4.0,-5.135,0.0,0.0637,0.0241,0.0,0.143,0.23,175.813,4.0,204545.0,0,0,11660,3
0.586,0.556,2.0,-11.042,1.0,0.345,0.111,0.0,0.121,0.522,80.949,4.0,191580.0,0,0,11661,3
0.743,0.576,4.0,-7.453,0.0,0.0964,0.0542,0.0,0.121,0.337,126.945,5.0,291023.0,1,0,11662,3
0.57,0.675,0.0,-9.001,1.0,0.0278,0.000223,5.13e-05,0.0961,0.476,116.923,4.0,274480.0,0,0,11663,3
0.504,0.871,2.0,-6.669,1.0,0.0436,0.000157,0.00179,0.118,0.601,94.095,4.0,268986.0,0,0,11664,3
0.872,0.584,11.0,-7.532,0.0,0.054,0.27,0.0,0.192,0.913,112.973,4.0,360000.0,0,0,11665,3
0.733,0.859,1.0,-5.087,1.0,0.146,0.0431,0.0,0.822,0.845,170.047,4.0,238386.0,0,0,11666,3
0.683,0.709,9.0,-11.404,1.0,0.0299,0.513,2.19e-06,0.088,0.84,134.682,4.0,213573.0,0,0,11667,3
0.696,0.887,1.0,-3.884,0.0,0.0336,0.284,2.38e-05,0.161,0.695,117.027,4.0,234404.0,0,0,11668,3
0.836,0.743,10.0,-6.305,0.0,0.0656,0.0995,0.0,0.335,0.722,108.966,4.0,191822.0,1,0,11669,3
0.787,0.858,10.0,-4.152,0.0,0.0373,0.405,2.95e-06,0.133,0.814,105.0,4.0,211920.0,0,0,11670,3
0.764,0.596,7.0,-6.405,1.0,0.0348,0.303,1.01e-06,0.102,0.364,89.999,4.0,305628.0,0,0,11671,3
0.805,0.878,7.0,-3.826,1.0,0.0864,0.0754,0.00329,0.0656,0.922,124.994,4.0,224800.0,0,0,11672,3
0.559,0.895,1.0,-4.574,1.0,0.214,0.111,0.0,0.121,0.596,99.333,4.0,177136.0,1,0,11673,3
0.756,0.855,1.0,-3.352,0.0,0.208,0.222,0.0,0.188,0.525,92.905,4.0,80062.0,0,0,11674,3
0.765,0.816,1.0,-3.99,1.0,0.0595,0.124,8.19e-05,0.197,0.624,89.005,4.0,212026.0,0,0,11675,3
0.855,0.954,0.0,-1.19,0.0,0.264,0.529,0.0,0.205,0.668,114.635,5.0,248133.0,1,1,11676,3
0.713,0.868,0.0,-6.644,0.0,0.0305,0.00206,9.23e-05,0.225,0.641,119.98,4.0,242960.0,0,1,11677,3
0.797,0.616,1.0,-10.229,0.0,0.375,0.762,0.000293,0.0979,0.451,103.071,4.0,339611.0,1,1,11678,3
0.735,0.674,6.0,-5.629,0.0,0.124,0.18,0.0,0.108,0.561,171.883,4.0,189613.0,0,0,11679,3
0.507,0.503,9.0,-11.759,1.0,0.143,0.642,0.0,0.202,0.605,87.038,4.0,252692.0,0,0,11680,3
0.869,0.641,6.0,-6.218,0.0,0.0401,0.0168,0.000824,0.0624,0.932,134.0,4.0,146623.0,0,1,11681,3
0.689,0.856,5.0,-3.394,0.0,0.0813,0.0493,0.0,0.232,0.706,126.108,4.0,161880.0,0,0,11682,3
0.782,0.697,1.0,-5.85,1.0,0.0618,0.32,0.0,0.144,0.416,76.031,4.0,220080.0,0,0,11683,3
0.332,0.148,7.0,-12.819,1.0,0.0318,0.815,0.0,0.247,0.249,98.448,4.0,211600.0,0,0,11684,3
